2014,A022377
2014,A022377
2013,A022377
2013,A022377
2013,A022377
2013,A022377
2012,A022377
2011,A022377
2015,A014869
2014,A014869
2013,A014869
2012,A014869
2011,A014869
2009,A014869
2008,A014869
2007,A014869
2015,A026753
2014,A026753
2013,A026753
2012,A026753
2011,A026753
2010,A026753
2015,A029100
2013,A029100
2012,A029100
2011,A029100
2015,A030282
2014,A030282
2013,A030282
2012,A030282
2011,A030282
2010,A030282
2008,A030282
2015,A030564
2014,A030564
2013,A030564
2012,A030564
2011,A030564
2010,A030564
2015,A030560
2014,A030560
2013,A030560
2012,A030560
2011,A030560
2010,A030560
2015,A029537
2014,A029537
2013,A029537
2012,A029537
2011,A029537
2010,A029537
2014,A029333
2011,A029333
2010,A029333
2015,A029040
2014,A029040
2013,A029040
2012,A029040
2012,A029040
2011,A029040
2010,A029040
2015,A026755
2014,A026755
2013,A026755
2012,A026755
2012,A026755
2011,A026755
2010,A026755
2015,A026754
2014,A026754
2013,A026754
2013,A026754
2012,A026754
2011,A026754
2010,A026754
2015,A029041
2014,A029041
2014,A029041
2013,A029041
2012,A029041
2012,A029041
2011,A029041
2010,A029041
2015,A026167
2014,A026167
2014,A026167
2013,A026167
2012,A026167
2011,A026167
2010,A026167
2016,A027781
2015,A027781
2014,A027781
2013,A027781
2012,A027781
2011,A027781
2010,A027781
2015,A025850
2014,A025850
2013,A025850
2012,A025850
2011,A025850
2010,A025850
2008,A025850
2015,A027582
2014,A027582
2013,A027582
2012,A027582
2011,A027582
2010,A027582
2008,A027582
2015,A028886
2014,A028886
2013,A028886
2012,A028886
2011,A028886
2010,A028886
2008,A028886
2015,A027584
2014,A027584
2013,A027584
2012,A027584
2011,A027584
2010,A027584
2008,A027584
2015,A026605
2014,A026605
2013,A026605
2012,A026605
2011,A026605
2010,A026605
2015,A026316
2014,A026316
2013,A026316
2012,A026316
2011,A026316
2010,A026316
2016,A030642
2016,A030642
2015,A030642
2014,A030642
2013,A030642
2013,A030642
2012,A030642
2011,A030642
2010,A030642
2009,A015352
2008,A015352
2007,A015352
2009,A014852
2008,A014852
2007,A014852
2015,A030212
2014,A030212
2013,A030212
2012,A030212
2011,A030212
2015,A028714
2014,A028714
2013,A028714
2012,A028714
2011,A028714
2010,A028714
2015,A029491
2014,A029491
2013,A029491
2012,A029491
2011,A029491
2010,A029491
2009,A017358
2008,A017358
2007,A017358
2015,A025172
2014,A025172
2013,A025172
2012,A025172
2011,A025172
2010,A025172
2015,A029575
2014,A029575
2013,A029575
2012,A029575
2011,A029575
2010,A029575
2015,A030402
2014,A030402
2013,A030402
2013,A030402
2012,A030402
2015,A029847
2014,A029847
2013,A029847
2013,A029847
2012,A029847
2011,A029847
2010,A029847
2015,A029395
2014,A029395
2013,A029395
2012,A029395
2011,A029395
2010,A029395
2015,A028177
2014,A028177
2013,A028177
2012,A028177
2011,A028177
2010,A028177
2015,A030247
2013,A030247
2012,A030247
2011,A030247
2010,A030247
2015,A029995
2014,A029995
2013,A029995
2012,A029995
2011,A029995
2010,A029995
2015,A010068E
2014,A010068E
2013,A010068E
2012,A010068E
2011,A010068E
2011,A010068E
2015,A010068C
2014,A010068C
2013,A010068C
2012,A010068C
2011,A010068C
2010,A010068C
2009,A010068C
2016,A010068B
2015,A010068B
2014,A010068B
2013,A010068B
2012,A010068B
2011,A010068B
2010,A010068B
2009,A010068B
2008,A010068B
2015,A010068A
2014,A010068A
2013,A010068A
2012,A010068A
2011,A010068A
2010,A010068A
2009,A010068A
2015,A010068D
2014,A010068D
2013,A010068D
2012,A010068D
2011,A010068D
2010,A010068D
2015,A025431
2014,A025431
2014,A025431
2013,A025431
2012,A025431
2011,A025431
2010,A025431
2015,A027802
2014,A027802
2013,A027802
2012,A027802
2011,A027802
2010,A027802
2015,A029099
2014,A029099
2013,A029099
2012,A029099
2011,A029099
2010,A029099
2009,A029099
2016,A025939
2015,A025939
2014,A025939
2013,A025939
2012,A025939
2011,A025939
2010,A025939
2009,A025939
2015,A029666
2014,A029666
2013,A029666
2012,A029666
2011,A029666
2010,A029666
2010,A029666
2009,A029666
2009,A029666
2015,A027000
2014,A027000
2013,A027000
2012,A027000
2011,A027000
2015,A030728
2014,A030728
2013,A030728
2012,A030728
2011,A030728
2015,A024929
2014,A024929
2013,A024929
2012,A024929
2011,A024929
2010,A024929
2009,A024929
2016,A029480
2015,A029480
2014,A029480
2013,A029480
2012,A029480
2011,A029480
2010,A029480
2009,A029480
2016,A029479
2015,A029479
2014,A029479
2013,A029479
2012,A029479
2011,A029479
2010,A029479
2009,A029479
2015,A024804
2014,A024804
2013,A024804
2012,A024804
2011,A024804
2010,A024804
2009,A024804
2015,A029114
2014,A029114
2013,A029114
2012,A029114
2011,A029114
2010,A029114
2009,A029114
2016,A028834
2016,A028834
2015,A028834
2014,A028834
2013,A028834
2012,A028834
2011,A028834
2010,A028834
2009,A028834
2015,A019565
2014,A019565
2013,A019565
2012,A019565
2011,A019565
2010,A019565
2015,A026811
2011,A026811
2010,A026811
2015,A025528
2014,A025528
2013,A025528
2012,A025528
2011,A025528
2010,A025528
2015,A007219
2014,A007219
2013,A007219
2012,A007219
2011,A007219
2010,A007219
2015,A024815
2014,A024815
2013,A024815
2012,A024815
2011,A024815
2010,A024815
2009,A024815
2008,A024815
2015,A024951
2014,A024951
2013,A024951
2012,A024951
2011,A024951
2010,A024951
2009,A024951
2008,A024951
2007,A024951
2015,A012950
2014,A012950
2013,A012950
2012,A012950
2011,A012950
2011,A012950
2010,A012950
2014,A029400
2013,A029400
2012,A029400
2011,A029400
2010,A029400
2009,A029400
2015,A012606
2014,A012606
2013,A012606
2012,A012606
2011,A012606
2010,A012606
2015,A025591
2013,A025591
2011,A025591
2015,A030072
2014,A030072
2013,A030072
2012,A030072
2016,A029623
2015,A029623
2014,A029623
2013,A029623
2012,A029623
2011,A029623
2010,A029623
2009,A029623
2008,A029623
2007,A029623
2016,A030854
2015,A030854
2014,A030854
2013,A030854
2012,A030854
2011,A030854
2010,A030854
2015,A030421
2014,A030421
2013,A030421
2012,A030421
2011,A030421
2010,A030421
2009,A030421
2015,A029610
2014,A029610
2013,A029610
2012,A029610
2011,A029610
2011,A029610
2010,A029610
2009,A029610
2016,A024020
2015,A024020
2014,A024020
2013,A024020
2012,A024020
2011,A024020
2010,A024020
2009,A024020
2008,A024020
2007,A024020
2015,A023775
2014,A023775
2013,A023775
2012,A023775
2011,A023775
2010,A023775
2009,A023775
2008,A023775
2007,A023775
2015,A028536
2013,A028536
2012,A028536
2010,A026512C
2009,A026512C
2008,A026512C
2016,A026512A
2015,A026512A
2014,A026512A
2013,A026512A
2012,A026512A
2015,A014304
2014,A014304
2013,A014304
2012,A014304
2011,A014304
2011,A014304
2010,A014304
2015,A027222
2014,A027222
2013,A027222
2013,A027222
2013,A027222
2012,A027222
2011,A027222
2010,A027222
2015,A030298
2014,A030298
2013,A030298
2012,A030298
2011,A030298
2010,A030298
2015,A029361
2014,A029361
2013,A029361
2012,A029361
2011,A029361
2011,A029361
2010,A029361
2015,A029556
2014,A029556
2013,A029556
2012,A029556
2011,A029556
2010,A029556
2015,A024880
2014,A024880
2013,A024880
2011,A024880
2011,A024880
2010,A024880
2016,A014496
2016,A014496
2015,A014496
2014,A014496
2013,A014496
2012,A014496
2011,A014496
2010,A014496
2009,A014496
2008,A014496
2015,A014948
2014,A014948
2013,A014948
2012,A014948
2011,A014948
2010,A014948
2009,A014948
2008,A014948
2015,A029559
2014,A029559
2013,A029559
2012,A029559
2015,A023791
2014,A023791
