2013,S017591
2012,S017591
2011,S017591
2010,S017591
2015,S021640
2014,S021640
2013,S021640
2012,S021640
2011,S021640
2010,S021640
2010,S021640
2015,S021743
2014,S021743
2013,S021743
2013,S021743
2012,S021743
2011,S021743
2010,S021743
2012,S023117
2011,S023117
2010,S023117
2012,S023116
2011,S023116
2010,S023116
2015,S017334
2014,S017334
2013,S017334
2012,S017334
2011,S017334
2010,S017334
2015,S017746
2015,S017746
2014,S017746
2014,S017746
2013,S017746
2013,S017746
2012,S017746
2011,S017746
2010,S017746
2015,S017993
2014,S017993
2013,S017993
2012,S017993
2011,S017993
2010,S017993
2015,S017289
2014,S017289
2013,S017289
2012,S017289
2012,S017289
2011,S017289
2011,S017289
2010,S017289
2012,S017420
2011,S017420
2010,S017420
2015,S017409
2014,S017409
2013,S017409
2012,S017409
2011,S017409
2010,S017409
2015,S017319
2014,S017319
2013,S017319
2012,S017319
2015,S017508
2014,S017508
2013,S017508
2012,S017508
2011,S017508
2010,S017508
2015,S017557
2014,S017557
2013,S017557
2012,S017557
2011,S017557
2010,S017557
2016,S016849
2015,S016849
2014,S016849
2013,S016849
2012,S016849
2011,S016849
2011,S016849
2010,S016849
2015,S023336
2014,S023336
2013,S023336
2012,S023336
2012,S023336
2011,S023336
2010,S023336
2015,S021270
2014,S021270
2013,S021270
2012,S021270
2011,S021270
2010,S021270
2012,S020399
2011,S020399
2010,S020399
2015,S017094
2014,S017094
2013,S017094
2012,S017094
2011,S017094
2010,S017094
2015,S017417
2012,S017417
2015,S017328
2014,S017328
2014,S017328
2013,S017328
2012,S017328
2011,S017328
2010,S017328
2015,S019756
2014,S019756
2013,S019756
2012,S019756
2011,S019756
2011,S019756
2010,S019756
2012,S017452
2011,S017452
2010,S017452
2016,S018676
2015,S018676
2014,S018676
2013,S018676
2012,S018676
2011,S018676
2010,S018676
2016,S018679
2015,S018679
2014,S018679
2013,S018679
2012,S018679
2011,S018679
2010,S018679
2012,S019485
2011,S019485
2010,S019485
2015,S017278
2014,S017278
2013,S017278
2012,S017278
2011,S017278
2010,S017278
2015,S017442
2014,S017442
2013,S017442
2012,S017442
2011,S017442
2010,S017442
2015,S022102
2014,S022102
2013,S022102
2012,S022102
2011,S022102
2010,S022102
2012,S017514
2011,S017514
2010,S017514
2015,S018401
2014,S018401
2013,S018401
2013,S018401
2012,S018401
2011,S018401
2010,S018401
2015,S017155
2014,S017155
2013,S017155
2012,S017155
2011,S017155
2010,S017155
2015,S017431
2014,S017431
2013,S017431
2012,S017431
2011,S017431
2010,S017431
2015,S017460
2014,S017460
2013,S017460
2012,S017460
2011,S017460
2010,S017460
2015,S017699
2014,S017699
2013,S017699
2012,S017699
2011,S017699
2010,S017699
2015,S017535
2014,S017535
2013,S017535
2012,S017535
2011,S017535
2010,S017535
2015,S017325
2014,S017325
2013,S017325
2012,S017325
2011,S017325
2011,S017325
2010,S017325
2012,S017333
2011,S017333
2010,S017333
2015,S020708
2014,S020708
2013,S020708
2012,S020708
2011,S020708
2010,S020708
2016,S017897
2015,S017897
2014,S017897
2013,S017897
2012,S017897
2012,S017897
2011,S017897
2010,S017897
2012,S023068
2011,S023068
2010,S023068
2015,S021758
2014,S021758
2013,S021758
2012,S021758
2011,S021758
2010,S021758
2015,S021930
2014,S021930
2013,S021930
2012,S021930
2011,S021930
2010,S021930
2015,S021285
2014,S021285
2013,S021285
2012,S021285
2011,S021285
2010,S021285
2015,S023597
2014,S023597
2013,S023597
2015,S021446
2014,S021446
2013,S021446
2012,S021446
2011,S021446
2010,S021446
2015,S021275
2014,S021275
2013,S021275
2012,S021275
2011,S021275
2010,S021275
2015,S021924
2014,S021924
2013,S021924
2012,S021924
2011,S021924
2011,S021924
2010,S021924
2010,S021924
2015,S021949
2014,S021949
2013,S021949
2012,S021949
2011,S021949
2010,S021949
2016,S021725
2015,S021725
2014,S021725
2013,S021725
2012,S021725
2012,S021725
2011,S021725
2011,S021725
2010,S021725
2010,S021725
2015,S021500
2014,S021500
2013,S021500
2012,S021500
2011,S021500
2010,S021500
2015,S021288
2014,S021288
2013,S021288
2012,S021288
2011,S021288
2010,S021288
2015,S019365
2014,S019365
2013,S019365
2012,S019365
2011,S019365
2010,S019365
2015,S017200
2014,S017200
2013,S017200
2012,S017200
2011,S017200
2010,S017200
2015,S018372
2014,S018372
2013,S018372
2012,S018372
2011,S018372
2010,S018372
2012,S018499
2011,S018499
2010,S018499
2015,S016945
2014,S016945
2013,S016945
2012,S016945
2011,S016945
2011,S016945
2010,S016945
2010,S016945
2009,S016945
2015,S017639
2014,S017639
2013,S017639
2012,S017639
2011,S017639
2010,S017639
2010,S017639
2012,S020132
2011,S020132
2010,S020132
2015,S019792
2014,S019792
2013,S019792
2012,S019792
2011,S019792
2010,S019792
2015,S017046
2014,S017046
2013,S017046
2012,S017046
2011,S017046
2010,S017046
2015,S019244
2014,S019244
2013,S019244
2012,S019244
2011,S019244
2010,S019244
2015,S018718
2014,S018718
2013,S018718
2012,S018718
2011,S018718
2010,S018718
2015,S019262
2014,S019262
2013,S019262
2012,S019262
2011,S019262
2010,S019262
2015,S021067
2014,S021067
2013,S021067
2012,S021067
2011,S021067
2010,S021067
2015,S019448
2014,S019448
2013,S019448
2012,S019448
2011,S019448
2010,S019448
2015,S019465
2014,S019465
2013,S019465
2012,S019465
2011,S019465
2010,S019465
2015,S019612
2014,S019612
2013,S019612
2012,S019612
2011,S019612
2010,S019612
2015,S017636
2014,S017636
2013,S017636
2012,S017636
2011,S017636
2010,S017636
2015,S020579
2014,S020579
2013,S020579
2012,S020579
2011,S020579
2010,S020579
2015,S019764
2014,S019764
2013,S019764
2012,S019764
2011,S019764
2010,S019764
2012,S018692
2011,S018692
2010,S018692
2012,S020137
2011,S020137
2010,S020137
2012,S018912
2011,S018912
2010,S018912
2012,S018854
2011,S018854
2010,S018854
2015,S018883
2014,S018883
2013,S018883
2012,S018883
2011,S018883
2010,S018883
2012,S018520
2011,S018520
2010,S018520
2015,S019210
2014,S019210
2013,S019210
2012,S019210
2011,S019210
2010,S019210
2015,S017851
2014,S017851
2013,S017851
2012,S017851
2011,S017851
2010,S017851
2015,S018360
2015,S018360
2014,S018360
2013,S018360
2012,S018360
2011,S018360
2011,S018360
2011,S018360
2010,S018360
2010,S018360
2010,S018360
2015,S018825
2014,S018825
2013,S018825
2012,S018825
2011,S018825
2010,S018825
2015,S018568
2015,S018568
2014,S018568
2014,S018568
2013,S018568
2012,S018568
2011,S018568
2010,S018568
2015,S018936
2014,S018936
2013,S018936
2012,S018936
2011,S018936
2010,S018936
2015,S019303
2014,S019303
2013,S019303
2012,S019303
2011,S019303
2010,S019303
2015,S021100
2014,S021100
2013,S021100
2012,S021100
2011,S021100
2010,S021100
2015,S019948
2014,S019948
2013,S019948
2012,S019948
2011,S019948
2010,S019948
2015,S021662
2014,S021662
2013,S021662
2012,S021662
2011,S021662
2010,S021662
2015,S021301
2014,S021301
2013,S021301
2012,S021301
2011,S021301
2010,S021301
2015,S020480
2014,S020480
2013,S020480
2012,S020480
2011,S020480
2010,S020480
2015,S021713
2014,S021713
2013,S021713
2013,S021713
2012,S021713
2011,S021713
2010,S021713
2015,S017191
2014,S017191
2013,S017191
2012,S017191
2011,S017191
2010,S017191
2015,S018554
2014,S018554
2013,S018554
2012,S018554
2011,S018554
2010,S018554
2015,S018299
2014,S018299
2013,S018299
2012,S018299
2011,S018299
2010,S018299
2015,S017190
2014,S017190
2013,S017190
2012,S017190
2011,S017190
2010,S017190
2015,S019603
2014,S019603
2013,S019603
2012,S019603
2011,S019603
2010,S019603
2015,S017642
2014,S017642
2013,S017642
2012,S017642
2011,S017642
2010,S017642
2012,S017654
2011,S017654
2010,S017654
2015,S019798
2014,S019798
2013,S019798
2012,S019798
2011,S019798
2010,S019798
2015,S016920
2014,S016920
2013,S016920
2012,S016920
2011,S016920
2010,S016920
2009,S016920
2015,S016918
2015,S016918
2014,S016918
2014,S016918
2013,S016918
2013,S016918
2013,S016918
2012,S016918
2011,S016918
2010,S016918
2012,S018841
2011,S018841
2010,S018841
2015,S019188
2014,S019188
2013,S019188
2012,S019188
2011,S019188
2010,S019188
2015,S019223
2014,S019223
2013,S019223
2012,S019223
2011,S019223
2010,S019223
2015,S017214
2014,S017214
2013,S017214
2012,S017214
2011,S017214
2010,S017214
2015,S018715
2014,S018715
2013,S018715
2012,S018715
2011,S018715
2010,S018715
2015,S018717
2014,S018717
2013,S018717
2012,S018717
2011,S018717
2010,S018717
2015,S018732
2014,S018732
2013,S018732
2012,S018732
2011,S018732
2010,S018732
2015,S018734
2014,S018734
2013,S018734
2012,S018734
2011,S018734
2010,S018734
2015,S016803
2014,S016803
2013,S016803
2012,S016803
2011,S016803
2010,S016803
2015,S021111
2014,S021111
2013,S021111
2012,S021111
2011,S021111
2010,S021111
2015,S018430
2014,S018430
2013,S018430
2012,S018430
2011,S018430
2010,S018430
2015,S019017
2014,S019017
2013,S019017
2012,S019017
2011,S019017
2010,S019017
2015,S020323
2014,S020323
2013,S020323
2012,S020323
2012,S020323
2011,S020323
2010,S020323
2015,S020580
2014,S020580
2013,S020580
2012,S020580
2011,S020580
2010,S020580
2015,S021254
2014,S021254
2013,S021254
2012,S021254
2011,S021254
2010,S021254
2015,S017775
2014,S017775
2013,S017775
2012,S017775
2011,S017775
2010,S017775
2015,S019390
2014,S019390
2013,S019390
2013,S019390
2012,S019390
2011,S019390
2010,S019390
2015,S018255
2014,S018255
2013,S018255
2012,S018255
2011,S018255
2010,S018255
2015,S018553
2014,S018553
2013,S018553
2012,S018553
2011,S018553
2010,S018553
2015,S019660
2014,S019660
2013,S019660
2012,S019660
2011,S019660
2010,S019660
2015,S019926
2014,S019926
2013,S019926
2012,S019926
2011,S019926
2010,S019926
2010,S019926
2015,S021103
2014,S021103
2013,S021103
2012,S021103
2011,S021103
2010,S021103
2015,S021276
2014,S021276
2013,S021276
2012,S021276
2011,S021276
2010,S021276
2015,S021923
2014,S021923
2013,S021923
2012,S021923
2012,S021923
2011,S021923
2011,S021923
2011,S021923
2010,S021923
2010,S021923
2015,S018257
2014,S018257
2013,S018257
2012,S018257
2011,S018257
2011,S018257
2010,S018257
2012,S017652
2011,S017652
2010,S017652
2012,S017685
2011,S017685
2010,S017685
2015,S017599
2014,S017599
2013,S017599
2012,S017599
2011,S017599
2010,S017599
2010,S017599
2015,S019771
2014,S019771
2013,S019771
2012,S019771
2011,S019771
2010,S019771
2015,S019789
2014,S019789
2013,S019789
2012,S019789
2011,S019789
2010,S019789
2015,S016911
2014,S016911
2013,S016911
2012,S016911
2011,S016911
2010,S016911
2009,S016911
2015,S019735
2014,S019735
2013,S019735
2012,S019735
2012,S019735
2011,S019735
2011,S019735
2010,S019735
2010,S019735
2015,S016505
2014,S016505
2013,S016505
2012,S016505
2011,S016505
2010,S016505
2015,S016802
2014,S016802
2014,S016802
2013,S016802
2013,S016802
2012,S016802
2011,S016802
2010,S016802
2015,S019609
2014,S019609
2013,S019609
2012,S019609
2011,S019609
2010,S019609
2015,S017660
2014,S017660
2012,S017660
2015,S020435
2012,S020435
2011,S020435
2010,S020435
2015,S019659
2014,S019659
2013,S019659
2012,S019659
2011,S019659
2010,S019659
2015,S020040
2014,S020040
2013,S020040
2012,S020040
2011,S020040
2010,S020040
2015,S020153
2014,S020153
2013,S020153
2012,S020153
2011,S020153
2010,S020153
2012,S018833
2011,S018833
2010,S018833
2012,S019014
2011,S019014
2010,S019014
2010,S019014
2015,S018566
2014,S018566
2013,S018566
2012,S018566
2011,S018566
2010,S018566
2015,S019466
2014,S019466
2013,S019466
2012,S019466
2011,S019466
2010,S019466
2015,S018530
2014,S018530
2013,S018530
2012,S018530
2011,S018530
2010,S018530
2015,S018538
2014,S018538
2013,S018538
2012,S018538
2011,S018538
2010,S018538
2015,S019586
2014,S019586
2013,S019586
2012,S019586
2011,S019586
2010,S019586
2015,S018251
2014,S018251
2013,S018251
2012,S018251
2012,S018251
2012,S018251
2012,S018251
2011,S018251
2010,S018251
2015,S018587
2014,S018587
2013,S018587
2012,S018587
2011,S018587
2010,S018587
2012,S017498
2011,S017498
2010,S017498
2015,S016598
2015,S016598
2014,S016598
2014,S016598
2013,S016598
2013,S016598
2012,S016598
2011,S016598
2010,S016598
2015,S021104
2014,S021104
2013,S021104
2012,S021104
2011,S021104
2010,S021104
2015,S019363
2014,S019363
2013,S019363
2012,S019363
2011,S019363
2010,S019363
2015,S018868
2015,S018868
2014,S018868
2013,S018868
2012,S018868
2015,S018495
2014,S018495
2013,S018495
2012,S018495
2011,S018495
2010,S018495
2015,S018431
2014,S018431
2013,S018431
2012,S018431
2011,S018431
2010,S018431
2015,S019930
2014,S019930
2013,S019930
2012,S019930
2012,S019930
2012,S019930
2011,S019930
2011,S019930
2011,S019930
2010,S019930
2010,S019930
2010,S019930
2015,S020025
2014,S020025
2013,S020025
2012,S020025
2011,S020025
2010,S020025
2015,S021864
2014,S021864
2013,S021864
2013,S021864
2012,S021864
2011,S021864
2010,S021864
2015,S023376
2014,S023376
2013,S023376
2012,S023376
2012,S023376
2011,S023376
2011,S023376
2010,S023376
2010,S023376
2015,S021667
2014,S021667
2013,S021667
2012,S021667
2011,S021667
2010,S021667
2015,S021606
2014,S021606
2013,S021606
2012,S021606
2011,S021606
2010,S021606
2015,S021672
2014,S021672
2013,S021672
2012,S021672
2011,S021672
2010,S021672
2010,S021672
2015,S019250
2014,S019250
2013,S019250
2012,S019250
2011,S019250
2010,S019250
2015,S020467
2014,S020467
2013,S020467
2012,S020467
2011,S020467
2010,S020467
2015,S017978
2014,S017978
2013,S017978
2012,S017978
2011,S017978
2010,S017978
2012,S018848
2011,S018848
2010,S018848
2009,S018848
2009,S018848
2008,S018848
2015,S018958
2014,S018958
2013,S018958
2012,S018958
2011,S018958
2010,S018958
2015,S018955
2014,S018955
2013,S018955
2012,S018955
2011,S018955
2010,S018955
2015,S016808
2014,S016808
2013,S016808
2012,S016808
2011,S016808
2010,S016808
2015,S017676
2014,S017676
2013,S017676
2012,S017676
2011,S017676
2010,S017676
2016,S021252
2015,S021252
2014,S021252
2014,S021252
2014,S021252
2013,S021252
2013,S021252
2012,S021252
2012,S021252
2011,S021252
2011,S021252
2010,S021252
2015,S020448
2015,S020448
2014,S020448
2013,S020448
2012,S020448
2011,S020448
2010,S020448
2015,S018924
2014,S018924
2013,S018924
2012,S018924
2011,S018924
2010,S018924
2015,S019687
2014,S019687
2013,S019687
2012,S019687
2011,S019687
2010,S019687
2012,S018845
2011,S018845
2010,S018845
2012,S018517
2011,S018517
2010,S018517
2012,S018519
2011,S018519
2010,S018519
2015,S018889
2014,S018889
2013,S018889
2012,S018889
2011,S018889
2010,S018889
2015,S018714
2014,S018714
2013,S018714
2012,S018714
2011,S018714
2010,S018714
2015,S018731
2014,S018731
2013,S018731
2012,S018731
2011,S018731
2010,S018731
2015,S018574
2015,S018574
2014,S018574
2013,S018574
2013,S018574
2012,S018574
2011,S018574
2010,S018574
2015,S017757
2014,S017757
2013,S017757
2012,S017757
2011,S017757
2010,S017757
2015,S018527
2014,S018527
2013,S018527
2012,S018527
2011,S018527
2010,S018527
2015,S018878
2014,S018878
2013,S018878
2012,S018878
2011,S018878
2010,S018878
2015,S019306
2014,S019306
2013,S019306
2012,S019306
2011,S019306
2010,S019306
2015,S021047
2015,S021047
2014,S021047
2013,S021047
2012,S021047
2011,S021047
2010,S021047
2015,S021055
2014,S021055
2013,S021055
2012,S021055
2011,S021055
2010,S021055
2015,S019929
2014,S019929
2013,S019929
2012,S019929
2011,S019929
2010,S019929
2012,S018877
2016,S023524
2015,S023524
2014,S023524
2013,S023524
2012,S023524
2011,S023524
2010,S023524
2015,S021287
2014,S021287
2013,S021287
2012,S021287
2011,S021287
2010,S021287
2015,S021297
2014,S021297
2013,S021297
2012,S021297
2011,S021297
2010,S021297
2015,S021312
2014,S021312
2013,S021312
2012,S021312
2011,S021312
2010,S021312
2015,S023228
2014,S023228
2013,S023228
2012,S023228
2012,S023228
2011,S023228
2010,S023228
2015,S021602
2014,S021602
2013,S021602
2012,S021602
2011,S021602
2010,S021602
2015,S022732
2014,S022732
2013,S022732
2012,S022732
2011,S022732
2010,S022732
2015,S021273
2014,S021273
2013,S021273
2013,S021273
2012,S021273
2011,S021273
2010,S021273
2015,S021858
2014,S021858
2013,S021858
2012,S021858
2011,S021858
2010,S021858
2015,S018201
2014,S018201
2013,S018201
2012,S018201
2011,S018201
2010,S018201
2015,S017028
2014,S017028
2013,S017028
2012,S017028
2011,S017028
2010,S017028
2015,S017678
2014,S017678
2013,S017678
2012,S017678
2011,S017678
2010,S017678
2015,S017783
2014,S017783
2013,S017783
2012,S017783
2011,S017783
2010,S017783
2015,S019165
2014,S019165
2013,S019165
2012,S019165
2011,S019165
2010,S019165
2015,S017695
2014,S017695
2013,S017695
2012,S017695
2011,S017695
2010,S017695
2016,S019772
2015,S019772
2014,S019772
2013,S019772
2012,S019772
2011,S019772
2010,S019772
2015,S017122
2014,S017122
2014,S017122
2013,S017122
2012,S017122
2011,S017122
2010,S017122
2012,S016916
2015,S018713
2014,S018713
2013,S018713
2012,S018713
2011,S018713
2010,S018713
2016,S018698
2015,S018698
2014,S018698
2013,S018698
2012,S018698
2011,S018698
2010,S018698
2015,S020779
2014,S020779
2013,S020779
2012,S020779
2011,S020779
2010,S020779
2015,S019203
2014,S019203
2013,S019203
2012,S019203
2011,S019203
2010,S019203
2012,S020228
2011,S020228
2010,S020228
2015,S016508
2014,S016508
2013,S016508
2012,S016508
2011,S016508
2010,S016508
2015,S019469
2014,S019469
2013,S019469
2012,S019469
2011,S019469
2010,S019469
2015,S017205
2014,S017205
2013,S017205
2012,S017205
2011,S017205
2010,S017205
2010,S017205
2015,S019650
2014,S019650
2013,S019650
2013,S019650
2012,S019650
2011,S019650
2010,S019650
2015,S018948
2014,S018948
2013,S018948
2012,S018948
2011,S018948
2010,S018948
2012,S018835
2011,S018835
2010,S018835
2012,S018502
2011,S018502
2010,S018502
2015,S019190
2014,S019190
2013,S019190
2012,S019190
2011,S019190
2010,S019190
2015,S019710
2014,S019710
2013,S019710
2012,S019710
2011,S019710
2010,S019710
2015,S017896
2014,S017896
2013,S017896
2012,S017896
2011,S017896
2010,S017896
2015,S017965
2014,S017965
2013,S017965
2012,S017965
2011,S017965
2010,S017965
2015,S018310
2014,S018310
2013,S018310
2012,S018310
2011,S018310
2010,S018310
2015,S018525
2014,S018525
2013,S018525
2012,S018525
2012,S018525
2011,S018525
2010,S018525
2015,S017572
2014,S017572
2013,S017572
2012,S017572
2011,S017572
2010,S017572
2015,S019672
2014,S019672
2013,S019672
2012,S019672
2011,S019672
2010,S019672
2015,S021087
2014,S021087
2013,S021087
2012,S021087
2011,S021087
2010,S021087
2015,S021115
2014,S021115
2013,S021115
2012,S021115
2011,S021115
2010,S021115
2015,S021116
2014,S021116
2013,S021116
2013,S021116
2012,S021116
2011,S021116
2010,S021116
2015,S019917
2014,S019917
2013,S019917
2012,S019917
2011,S019917
2010,S019917
2015,S019360
2014,S019360
2013,S019360
2012,S019360
2011,S019360
2010,S019360
2015,S018434
2014,S018434
2013,S018434
2012,S018434
2011,S018434
2010,S018434
2015,S019456
2014,S019456
2013,S019456
2012,S019456
2011,S019456
2010,S019456
2015,S019939
2014,S019939
2013,S019939
2012,S019939
2012,S019939
2012,S019939
2011,S019939
2011,S019939
2011,S019939
2010,S019939
2010,S019939
2010,S019939
2010,S019939
2016,S020729
2015,S020729
2014,S020729
2013,S020729
2012,S020729
2011,S020729
2010,S020729
2015,S021302
2014,S021302
2013,S021302
2012,S021302
2011,S021302
2010,S021302
2015,S022005
2014,S022005
2013,S022005
2012,S022005
2011,S022005
2010,S022005
2015,S021338
2014,S021338
2013,S021338
2012,S021338
2011,S021338
2010,S021338
2010,S021338
2015,S020484
2014,S020484
2013,S020484
2012,S020484
2011,S020484
2010,S020484
2015,S021944
2014,S021944
2013,S021944
2012,S021944
2011,S021944
2010,S021944
2015,S021069
2014,S021069
2013,S021069
2012,S021069
2011,S021069
2010,S021069
2015,S019766
2014,S019766
2013,S019766
2012,S019766
2011,S019766
2010,S019766
2015,S020238
2014,S020238
2013,S020238
2012,S020238
2011,S020238
2010,S020238
2015,S017199
2014,S017199
2013,S017199
2012,S017199
2011,S017199
2010,S017199
2015,S017208
2014,S017208
2013,S017208
2012,S017208
2011,S017208
2010,S017208
2015,S017681
2014,S017681
2013,S017681
2012,S017681
2011,S017681
2010,S017681
2015,S018362
2014,S018362
2013,S018362
2012,S018362
2011,S018362
2010,S018362
2015,S018368
2014,S018368
2013,S018368
2012,S018368
2011,S018368
2010,S018368
2012,S018493
2011,S018493
2010,S018493
2015,S016516
2014,S016516
2013,S016516
2012,S016516
2011,S016516
2010,S016516
2015,S021062
2014,S021062
2013,S021062
2012,S021062
2011,S021062
2010,S021062
2015,S017108
2014,S017108
2013,S017108
2012,S017108
2012,S017108
2011,S017108
2010,S017108
2015,S017670
2014,S017670
2013,S017670
2012,S017670
2011,S017670
2010,S017670
2015,S020414
2014,S020414
2012,S020414
2011,S020414
2010,S020414
2015,S020767
2014,S020767
2013,S020767
2012,S020767
2012,S020767
2012,S020767
2011,S020767
2011,S020767
2011,S020767
2011,S020767
2010,S020767
2010,S020767
2010,S020767
2010,S020767
2010,S020767
2015,S020522
2014,S020522
2013,S020522
2012,S020522
2011,S020522
2010,S020522
2015,S020856
2012,S020856
2015,S017066
2014,S017066
2013,S017066
2012,S017066
2011,S017066
2010,S017066
2015,S019221
2014,S019221
2013,S019221
2012,S019221
2011,S019221
2010,S019221
2015,S020546
2014,S020546
2013,S020546
2012,S020546
2011,S020546
2010,S020546
2015,S018834
2014,S018834
2013,S018834
2012,S018834
2011,S018834
2010,S018834
2015,S018840
2014,S018840
2013,S018840
2012,S018840
2011,S018840
2010,S018840
2015,S018903
2014,S018903
2013,S018903
2012,S018903
2011,S018903
2010,S018903
2015,S018930
2014,S018930
2013,S018930
2012,S018930
2011,S018930
2010,S018930
2015,S018987
2014,S018987
2013,S018987
2012,S018987
2011,S018987
2010,S018987
2015,S019347
2014,S019347
2013,S019347
2012,S019347
2011,S019347
2010,S019347
2015,S021042
2015,S021042
2014,S021042
2013,S021042
2012,S021042
2011,S021042
2010,S021042
2015,S021053
2014,S021053
2013,S021053
2012,S021053
2011,S021053
2010,S021053
2015,S021056
2014,S021056
2013,S021056
2012,S021056
2011,S021056
2010,S021056
2015,S019974
2014,S019974
2013,S019974
2012,S019974
2011,S019974
2010,S019974
2015,S018497
2014,S018497
2013,S018497
2012,S018497
2012,S018497
2011,S018497
2011,S018497
2010,S018497
2010,S018497
2015,S019500
2014,S019500
2013,S019500
2012,S019500
2011,S019500
2010,S019500
2015,S019451
2014,S019451
2013,S019451
2012,S019451
2011,S019451
2010,S019451
2015,S019462
2014,S019462
2013,S019462
2012,S019462
2011,S019462
2010,S019462
2015,S019921
2014,S019921
2013,S019921
2012,S019921
2011,S019921
2010,S019921
2015,S019472
2014,S019472
2013,S019472
2012,S019472
2011,S019472
2010,S019472
2015,S017797
2014,S017797
2013,S017797
2012,S017797
2011,S017797
2010,S017797
2016,S021337
2013,S021337
2012,S021337
2011,S021337
2010,S021337
2010,S021337
2011,S021600
2010,S021600
2015,S021291
2014,S021291
2013,S021291
2012,S021291
2011,S021291
2010,S021291
2015,S021945
2014,S021945
2013,S021945
2012,S021945
2011,S021945
2010,S021945
2015,S016943
2014,S016943
2013,S016943
2012,S016943
2011,S016943
2010,S016943
2015,S016578
2014,S016578
2013,S016578
2012,S016578
2011,S016578
2010,S016578
2016,S020071
2015,S020071
2015,S020071
2014,S020071
2013,S020071
2012,S020071
2011,S020071
2010,S020071
2015,S017017
2014,S017017
2013,S017017
2012,S017017
2011,S017017
2010,S017017
2015,S018722
2014,S018722
2013,S018722
2012,S018722
2011,S018722
2010,S018722
2015,S021195
2014,S021195
2014,S021195
2013,S021195
2013,S021195
2012,S021195
2011,S021195
2010,S021195
2012,S018822
2011,S018822
2010,S018822
2012,S018895
2011,S018895
2010,S018895
2015,S019200
2014,S019200
2013,S019200
2012,S019200
2011,S019200
2010,S019200
2015,S019187
2014,S019187
2013,S019187
2012,S019187
2011,S019187
2010,S019187
2015,S019226
2014,S019226
2013,S019226
2012,S019226
2011,S019226
2010,S019226
2015,S019192
2014,S019192
2013,S019192
2012,S019192
2011,S019192
2010,S019192
2015,S018693
2014,S018693
2013,S018693
2012,S018693
2012,S018693
2011,S018693
2011,S018693
2010,S018693
2010,S018693
2012,S018583
2011,S018583
2010,S018583
2015,S019753
2014,S019753
2013,S019753
2012,S019753
2011,S019753
2010,S019753
2015,S021192
2014,S021192
2013,S021192
2012,S021192
2011,S021192
2010,S021192
2015,S018945
2014,S018945
2013,S018945
2012,S018945
2011,S018945
2010,S018945
2015,S019489
2014,S019489
2013,S019489
2012,S019489
2011,S019489
2010,S019489
2015,S021130
2014,S021130
2013,S021130
2012,S021130
2011,S021130
2010,S021130
2015,S017831
2014,S017831
2013,S017831
2012,S017831
2011,S017831
2010,S017831
2015,S020415
2014,S020415
2012,S020415
2011,S020415
2010,S020415
2015,S020758
2014,S020758
2013,S020758
2012,S020758
2012,S020758
2012,S020758
2011,S020758
2011,S020758
2011,S020758
2010,S020758
2010,S020758
2010,S020758
2015,S019755
2014,S019755
2013,S019755
2012,S019755
2011,S019755
2010,S019755
2016,S021168
2015,S021168
2014,S021168
2013,S021168
2012,S021168
2011,S021168
2010,S021168
2015,S020496
2014,S020496
2013,S020496
2012,S020496
2011,S020496
2010,S020496
2015,S023277
2014,S023277
2013,S023277
2012,S023277
2011,S023277
2010,S023277
2015,S021495
2014,S021495
2013,S021495
2012,S021495
2011,S021495
2010,S021495
2015,S021891
2014,S021891
2013,S021891
2012,S021891
2011,S021891
2010,S021891
2015,S020460
2014,S020460
2013,S020460
2013,S020460
2012,S020460
2011,S020460
2010,S020460
2015,S018204
2014,S018204
2013,S018204
2012,S018204
2011,S018204
2010,S018204
2015,S017206
2014,S017206
2014,S017206
2013,S017206
2012,S017206
2011,S017206
2010,S017206
2015,S018726
2014,S018726
2013,S018726
2012,S018726
2011,S018726
2010,S018726
2015,S018887
2014,S018887
2013,S018887
2012,S018887
2011,S018887
2010,S018887
2015,S017690
2014,S017690
2014,S017690
2013,S017690
2012,S017690
2011,S017690
2010,S017690
2015,S017058
2014,S017058
2013,S017058
2012,S017058
2011,S017058
2010,S017058
2015,S017063
2014,S017063
2013,S017063
2012,S017063
2011,S017063
2010,S017063
2015,S017083
2014,S017083
2013,S017083
2012,S017083
2011,S017083
2010,S017083
2015,S018729
2014,S018729
2013,S018729
2012,S018729
2011,S018729
2010,S018729
2015,S018695
2015,S018695
2014,S018695
2013,S018695
2012,S018695
2011,S018695
2010,S018695
2015,S020624
2014,S020624
2013,S020624
2012,S020624
2011,S020624
2010,S020624
2015,S016806
2014,S016806
2013,S016806
2012,S016806
2011,S016806
2010,S016806
2015,S017968
2014,S017968
2013,S017968
2012,S017968
2011,S017968
2010,S017968
2015,S017220
2014,S017220
2013,S017220
2012,S017220
2011,S017220
2010,S017220
2015,S020765
2014,S020765
2013,S020765
2012,S020765
2012,S020765
2012,S020765
2011,S020765
2011,S020765
2011,S020765
2010,S020765
2010,S020765
2010,S020765
2015,S019790
2014,S019790
2013,S019790
2012,S019790
2011,S019790
2010,S019790
2015,S020538
2014,S020538
2013,S020538
2013,S020538
2012,S020538
2011,S020538
2010,S020538
2015,S020042
2014,S020042
2013,S020042
2012,S020042
2011,S020042
2010,S020042
2012,S020049
2011,S020049
2010,S020049
2015,S020128
2014,S020128
2013,S020128
2012,S020128
2011,S020128
2010,S020128
2015,S020157
2014,S020157
2013,S020157
2012,S020157
2011,S020157
